bank_txn_id,timestamp,amount,direction,merchant,reference,payment_method
SYNTH-BANK-001215,2026-07-17 00:33:00,1520.45,DEBIT,FLIPKART PAY,UPI405591,CARD
SYNTH-BANK-001216,2026-05-02 15:16:00,1321.94,DEBIT,APOLLO,UPI485121,UPI
SYNTH-BANK-DUP-001217,2026-06-28 03:18:00,3154.87,CREDIT,Nykaa E-Retail,UPI696364,CARD
SYNTH-BANK-001217,2026-06-28 03:18:00,3154.87,CREDIT,Nykaa E-Retail,UPI696364,CARD
SYNTH-BANK-001219,2026-07-11 16:43:00,1339.0,CREDIT,BIGBASKET,UPI933757,CARD
SYNTH-BANK-001220,2026-07-11 19:47:00,1446.58,CREDIT,OLA,UPI737852,UPI
SYNTH-BANK-001221,2026-05-19 22:09:00,623.69,CREDIT,UBER,UPI184067,CARD
SYNTH-BANK-001222,2026-05-07 20:30:00,996.62,DEBIT,Ola Mobility,UPI255346,WALLET
SYNTH-BANK-001223,2026-06-22 17:17:00,1971.77,CREDIT,SWIGGY*BLR,UPI990310,NETBANKING
SYNTH-BANK-001224,2026-06-17 06:11:00,674.59,DEBIT,BOOKMYSHOW.COM,UPI587947,WALLET
SYNTH-BANK-001226,2026-07-16 20:06:00,1163.88,CREDIT,Uber Technologies,UPI811018,CARD
SYNTH-BANK-001227,2026-05-08 04:58:00,3557.37,CREDIT,METRO CASH & CARRY,UPI273055,CARD
SYNTH-BANK-001228,2026-05-30 05:40:00,2490.86,CREDIT,Apollo Pharmacy Ltd,UPI139125,UPI
SYNTH-BANK-001229,2026-07-30 00:49:00,735.94,CREDIT,DOMINO'S PIZZA,UPI902530,CARD
SYNTH-BANK-001230,2026-06-29 19:44:00,282.71,DEBIT,SWIGGY,UPI588745,WALLET
SYNTH-BANK-001231,2026-05-03 19:26:00,1414.15,CREDIT,FLIPKART,UPI947918,WALLET
SYNTH-BANK-001232,2026-06-13 04:03:00,1893.86,DEBIT,ZOMATO*BANGALORE,UPI894108,UPI
SYNTH-BANK-001233,2026-05-03 15:35:00,3113.12,CREDIT,NYKAA.COM,UPI351495,CARD
SYNTH-BANK-001234,2026-06-21 20:47:00,2848.62,CREDIT,IRCTC,UPI601002,WALLET
SYNTH-BANK-001235,2026-07-28 12:08:00,498.44,CREDIT,DECATHLON INDIA,UPI493435,UPI
SYNTH-BANK-001236,2026-06-22 21:58:00,1953.71,CREDIT,METRO CASH & CARRY,UPI645378,CARD
SYNTH-BANK-001237,2026-07-17 10:42:00,1164.9,CREDIT,DOMINO'S PIZZA,UPI444791,UPI
SYNTH-BANK-001238,2026-06-06 21:21:00,1205.0,CREDIT,UBER INDIA,UPI856517,WALLET
SYNTH-BANK-001239,2026-06-05 19:06:00,732.76,CREDIT,AMAZON PAY,UPI391633,WALLET
SYNTH-BANK-001240,2026-05-30 04:28:00,1059.71,DEBIT,BOOKMYSHOW,UPI131114,UPI
SYNTH-BANK-001241,2026-06-22 09:21:00,855.62,DEBIT,METRO RETAIL,UPI289853,UPI
SYNTH-BANK-001242,2026-06-25 11:50:00,908.27,CREDIT,BMS,UPI979304,NETBANKING
SYNTH-BANK-001243,2026-06-05 19:21:00,3661.74,CREDIT,URBAN COMPANY,UPI398704,CARD
SYNTH-BANK-001244,2026-05-06 19:55:00,1861.77,CREDIT,Myntra Designs,UPI430188,WALLET
SYNTH-BANK-001245,2026-06-17 16:52:00,278.19,CREDIT,Urban Company India,UPI267832,NETBANKING
SYNTH-BANK-001246,2026-05-03 22:30:00,912.11,CREDIT,DOMINOS,UPI799652,WALLET
SYNTH-BANK-001247,2026-06-02 22:12:00,1234.44,CREDIT,IRCTC E-TICKETING,UPI818855,CARD
SYNTH-BANK-001248,2026-05-23 06:38:00,2983.92,DEBIT,IRCTC RAIL,UPI963830,WALLET
SYNTH-BANK-001249,2026-07-12 21:12:00,563.44,CREDIT,Reliance Retail Ltd,UPI678598,NETBANKING
SYNTH-BANK-001251,2026-07-22 11:08:00,1075.81,CREDIT,FLIPKART PAY,UPI979399,CARD
SYNTH-BANK-001252,2026-06-05 22:03:00,184.04,DEBIT,OLA,UPI350344,CARD
SYNTH-BANK-001253,2026-06-22 14:17:00,1857.78,CREDIT,DOMINO'S PIZZA,UPI655275,UPI
SYNTH-BANK-001254,2026-06-15 19:44:00,770.85,DEBIT,DOMINOS INDIA,UPI317112,UPI
SYNTH-BANK-001255,2026-07-11 06:10:00,1610.74,CREDIT,UBER INDIA,UPI394333,WALLET
SYNTH-BANK-001258,2026-06-14 18:02:00,1271.95,DEBIT,DOMINO'S PIZZA,UPI347052,NETBANKING
SYNTH-BANK-001259,2026-05-09 06:41:00,2030.93,DEBIT,ZOMATO,UPI955046,WALLET
SYNTH-BANK-001260,2026-05-16 11:44:00,548.47,CREDIT,SWIGGY,UPI754334,NETBANKING
SYNTH-BANK-001261,2026-07-09 18:15:00,581.72,CREDIT,ZOMATO*BANGALORE,UPI670766,CARD
SYNTH-BANK-001262,2026-07-27 14:13:00,640.53,CREDIT,Ola Mobility,UPI516736,UPI
SYNTH-BANK-001263,2026-06-03 19:20:00,1020.86,DEBIT,BIGBASKET INDIA,UPI602495,UPI
SYNTH-BANK-001264,2026-06-26 04:08:00,7503.7,CREDIT,AMAZON PAY,UPI209011,WALLET
SYNTH-BANK-DUP-001265,2026-05-25 16:24:00,876.81,CREDIT,DOMINO'S PIZZA,UPI460647,CARD
SYNTH-BANK-001265,2026-05-25 16:24:00,876.81,CREDIT,DOMINO'S PIZZA,UPI460647,CARD
SYNTH-BANK-001266,2026-06-27 15:07:00,606.01,DEBIT,SWIGGY*BLR,UPI753733,UPI
SYNTH-BANK-001267,2026-05-09 22:59:00,5348.83,CREDIT,IRCTC E-TICKETING,UPI750544,NETBANKING
SYNTH-BANK-001268,2026-05-08 13:17:00,890.45,CREDIT,MYNTRA,UPI450823,CARD
SYNTH-BANK-001269,2026-07-15 10:55:00,424.96,CREDIT,DOMINOS INDIA,UPI433841,UPI
SYNTH-BANK-DUP-001270,2026-05-13 22:20:00,2218.49,CREDIT,OLA CABS,UPI639005,UPI
SYNTH-BANK-001270,2026-05-13 22:20:00,2218.49,CREDIT,OLA CABS,UPI639005,UPI
SYNTH-BANK-001271,2026-05-21 05:03:00,996.14,DEBIT,Amazon India,UPI201110,NETBANKING
SYNTH-BANK-001272,2026-05-09 01:04:00,825.87,CREDIT,FLIPKART PAY,UPI355316,NETBANKING
SYNTH-BANK-001273,2026-06-13 11:01:00,2446.31,CREDIT,MYNTRA PAY,UPI683712,WALLET
SYNTH-BANK-001274,2026-06-21 10:16:00,4030.52,CREDIT,NYKAA,UPI477517,NETBANKING
SYNTH-BANK-001275,2026-07-21 05:53:00,2188.77,CREDIT,Croma Electronics,UPI395416,UPI
SYNTH-BANK-001276,2026-05-07 00:50:00,1377.83,DEBIT,Flipkart Internet,UPI755155,UPI
SYNTH-BANK-001277,2026-07-26 12:12:00,864.28,CREDIT,BIGBASKET INDIA,UPI815707,CARD
SYNTH-BANK-001278,2026-05-26 07:43:00,2783.63,CREDIT,DECATHLON INDIA,UPI660109,UPI
SYNTH-BANK-001279,2026-05-20 06:36:00,211.03,DEBIT,MYNTRA,UPI626300,NETBANKING
SYNTH-BANK-001280,2026-06-17 06:04:00,2389.13,CREDIT,DOMINOS INDIA,UPI952725,NETBANKING
SYNTH-BANK-001281,2026-07-02 23:53:00,429.53,CREDIT,IRCTC,UPI682796,WALLET
SYNTH-BANK-001282,2026-07-15 06:32:00,768.67,CREDIT,URBAN COMPANY,UPI827603,NETBANKING
SYNTH-BANK-001283,2026-05-22 15:54:00,669.44,DEBIT,BOOKMYSHOW.COM,UPI642505,CARD
SYNTH-BANK-001284,2026-07-07 20:25:00,1779.13,CREDIT,Big Basket,UPI181199,CARD
SYNTH-BANK-001285,2026-06-23 21:16:00,1186.16,DEBIT,BOOKMYSHOW,UPI627882,NETBANKING
SYNTH-BANK-001286,2026-06-19 21:46:00,1881.73,CREDIT,FLIPKART,UPI400464,UPI
SYNTH-BANK-001287,2026-05-11 02:29:00,484.56,CREDIT,NYKAA.COM,UPI378072,UPI
SYNTH-BANK-001288,2026-07-05 10:50:00,897.15,CREDIT,Zomato Ltd,UPI141371,NETBANKING
SYNTH-BANK-001289,2026-07-19 18:01:00,4886.6,CREDIT,Apollo Pharmacy Ltd,UPI607121,NETBANKING
SYNTH-BANK-001290,2026-07-04 02:45:00,1769.97,CREDIT,Ola Mobility,UPI964885,NETBANKING
SYNTH-BANK-001291,2026-07-10 00:36:00,499.83,CREDIT,BIGBASKET INDIA,UPI978539,CARD
SYNTH-BANK-001293,2026-06-27 06:01:00,504.95,CREDIT,ZOMATO*BANGALORE,UPI338924,NETBANKING
SYNTH-BANK-001294,2026-05-14 00:20:00,739.23,CREDIT,OLA CABS,UPI428272,UPI
SYNTH-BANK-001295,2026-05-17 04:31:00,905.54,CREDIT,METRO CASH & CARRY,UPI938591,NETBANKING
SYNTH-BANK-001297,2026-07-06 15:38:00,370.9,CREDIT,Flipkart Internet,UPI796250,NETBANKING
SYNTH-BANK-001298,2026-07-25 23:38:00,1094.1,DEBIT,MYNTRA,UPI884102,NETBANKING
SYNTH-BANK-001299,2026-05-01 15:09:00,679.15,DEBIT,Myntra Designs,UPI734645,NETBANKING
SYNTH-BANK-001300,2026-05-26 01:43:00,848.6,CREDIT,OLA CABS,UPI272813,WALLET
SYNTH-BANK-001301,2026-05-08 11:27:00,800.28,CREDIT,Decathlon Sports,UPI104663,NETBANKING
SYNTH-BANK-001302,2026-05-24 13:31:00,1089.54,DEBIT,DOMINO'S PIZZA,UPI237626,WALLET
SYNTH-BANK-001303,2026-06-17 19:51:00,2890.43,DEBIT,Uber Technologies,UPI452246,CARD
SYNTH-BANK-001304,2026-07-07 06:12:00,889.45,CREDIT,MYNTRA,UPI270452,WALLET
SYNTH-BANK-001305,2026-07-07 18:33:00,511.0,CREDIT,BOOKMYSHOW,UPI509015,CARD
SYNTH-BANK-DUP-001306,2026-05-01 11:47:00,812.61,DEBIT,SWIGGY,UPI631485,WALLET
SYNTH-BANK-001306,2026-05-01 11:47:00,812.61,DEBIT,SWIGGY,UPI631485,WALLET
SYNTH-BANK-001307,2026-06-06 00:18:00,663.34,DEBIT,Uber Technologies,UPI746333,NETBANKING
SYNTH-BANK-001308,2026-06-04 17:07:00,1928.14,CREDIT,RELIANCE DIGITAL,UPI559711,UPI
SYNTH-BANK-001309,2026-07-28 13:18:00,3116.27,CREDIT,FLIPKART PAY,UPI635452,CARD
SYNTH-BANK-001310,2026-05-25 18:52:00,1184.33,CREDIT,BOOKMYSHOW.COM,UPI639730,WALLET
SYNTH-BANK-DUP-001311,2026-07-21 08:20:00,563.86,CREDIT,Flipkart Internet,UPI510312,NETBANKING
SYNTH-BANK-001311,2026-07-21 08:20:00,563.86,CREDIT,Flipkart Internet,UPI510312,NETBANKING
SYNTH-BANK-001312,2026-06-18 05:40:00,1190.26,CREDIT,URBANCLAP,UPI249490,NETBANKING
SYNTH-BANK-DUP-001313,2026-07-06 20:13:00,966.04,CREDIT,Swiggy India,UPI117251,UPI
SYNTH-BANK-001313,2026-07-06 20:13:00,966.04,CREDIT,Swiggy India,UPI117251,UPI
SYNTH-BANK-001314,2026-06-06 19:08:00,1955.53,DEBIT,BMS,UPI176766,CARD
SYNTH-BANK-001315,2026-07-26 23:39:00,2861.72,CREDIT,URBANCLAP,UPI536628,WALLET
SYNTH-BANK-001316,2026-07-28 13:25:00,2121.53,CREDIT,CROMA,UPI981695,WALLET
SYNTH-BANK-001317,2026-06-09 00:26:00,1314.22,DEBIT,RELIANCE DIGITAL,UPI901526,CARD
SYNTH-BANK-001318,2026-06-22 22:29:00,903.54,CREDIT,Apollo Pharmacy Ltd,UPI880674,WALLET
SYNTH-BANK-001319,2026-05-14 07:09:00,1167.73,DEBIT,AMAZON,UPI155646,NETBANKING
SYNTH-BANK-001320,2026-07-05 03:31:00,425.75,CREDIT,Apollo Pharmacy Ltd,UPI183247,NETBANKING
SYNTH-BANK-001321,2026-06-25 10:57:00,903.92,DEBIT,MYNTRA PAY,UPI373223,WALLET
SYNTH-BANK-001322,2026-06-11 22:30:00,539.15,CREDIT,CROMA RETAIL,UPI355980,WALLET
SYNTH-BANK-001324,2026-06-27 07:22:00,1248.52,DEBIT,BIGBASKET INDIA,UPI291641,NETBANKING
SYNTH-BANK-001325,2026-07-28 11:28:00,5965.26,CREDIT,AMAZON,UPI395310,CARD
SYNTH-BANK-001326,2026-07-15 16:48:00,877.66,CREDIT,FLIPKART,UPI655969,UPI
SYNTH-BANK-001327,2026-05-08 10:15:00,1032.68,CREDIT,IRCTC,UPI311435,UPI
SYNTH-BANK-001328,2026-05-24 10:12:00,436.4,CREDIT,METRO RETAIL,UPI422958,UPI
SYNTH-BANK-001329,2026-06-28 02:27:00,419.47,CREDIT,UBER,UPI495899,WALLET
SYNTH-BANK-001330,2026-07-24 05:03:00,3536.47,CREDIT,BIGBASKET,UPI962126,NETBANKING
SYNTH-BANK-001331,2026-06-18 04:42:00,1038.66,CREDIT,UBER,UPI498394,CARD
SYNTH-BANK-001332,2026-05-22 01:33:00,787.91,CREDIT,ZOMATO*BANGALORE,UPI678859,NETBANKING
SYNTH-BANK-001333,2026-07-26 08:56:00,5201.44,CREDIT,Nykaa E-Retail,UPI977437,NETBANKING
SYNTH-BANK-001334,2026-07-12 12:08:00,4808.87,CREDIT,CROMA,UPI512959,CARD
SYNTH-BANK-001335,2026-06-10 22:10:00,1163.37,CREDIT,Croma Electronics,UPI123035,WALLET
SYNTH-BANK-001336,2026-07-01 06:49:00,1039.76,CREDIT,IRCTC E-TICKETING,UPI342591,NETBANKING
SYNTH-BANK-DUP-001337,2026-06-24 14:07:00,3581.07,DEBIT,IRCTC,UPI479816,UPI
SYNTH-BANK-001337,2026-06-24 14:07:00,3581.07,DEBIT,IRCTC,UPI479816,UPI
SYNTH-BANK-001338,2026-05-09 21:56:00,472.85,DEBIT,RELIANCE DIGITAL,UPI232798,WALLET
SYNTH-BANK-001339,2026-06-02 01:24:00,499.5,CREDIT,UBER INDIA,UPI755468,UPI
SYNTH-BANK-DUP-001340,2026-07-06 11:57:00,1826.98,DEBIT,METRO RETAIL,UPI228499,NETBANKING
SYNTH-BANK-001340,2026-07-06 11:57:00,1826.98,DEBIT,METRO RETAIL,UPI228499,NETBANKING
SYNTH-BANK-001341,2026-06-04 07:58:00,4013.02,CREDIT,NYKAA.COM,UPI870226,UPI
SYNTH-BANK-001343,2026-07-12 04:46:00,2090.77,CREDIT,DECATHLON INDIA,UPI406564,CARD
SYNTH-BANK-001344,2026-06-14 12:58:00,974.63,CREDIT,IRCTC E-TICKETING,UPI581096,CARD
SYNTH-BANK-001345,2026-06-19 10:55:00,950.99,CREDIT,IRCTC E-TICKETING,UPI225531,WALLET
SYNTH-BANK-001346,2026-07-19 17:47:00,615.31,CREDIT,Ola Mobility,UPI975753,WALLET
SYNTH-BANK-001347,2026-05-24 16:07:00,2039.29,CREDIT,Big Basket,UPI304585,UPI
SYNTH-BANK-001348,2026-07-29 22:47:00,403.06,CREDIT,BIGBASKET INDIA,UPI334529,NETBANKING
SYNTH-BANK-001349,2026-06-29 16:05:00,1344.78,CREDIT,IRCTC E-TICKETING,UPI159268,WALLET
SYNTH-BANK-001350,2026-05-28 23:18:00,1288.15,DEBIT,AMAZON,UPI960384,CARD
SYNTH-BANK-001351,2026-07-03 19:21:00,2133.63,CREDIT,FLIPKART PAY,UPI585114,WALLET
SYNTH-BANK-001352,2026-06-24 23:03:00,1391.05,CREDIT,CROMA RETAIL,UPI142591,WALLET
SYNTH-BANK-001353,2026-06-02 07:25:00,1272.74,DEBIT,APOLLO PHARMACY,UPI661023,CARD
SYNTH-BANK-001354,2026-07-28 11:54:00,1821.65,CREDIT,IRCTC,UPI641291,CARD
SYNTH-BANK-001355,2026-07-02 13:18:00,1320.16,CREDIT,RELIANCE DIGITAL,UPI326943,CARD
SYNTH-BANK-001356,2026-05-19 04:59:00,872.28,CREDIT,Croma Electronics,UPI560167,UPI
SYNTH-BANK-001357,2026-05-10 19:58:00,1473.64,CREDIT,AMAZON,UPI867704,UPI
SYNTH-BANK-001358,2026-07-26 18:27:00,5237.26,CREDIT,BOOKMYSHOW.COM,UPI372696,WALLET
SYNTH-BANK-001359,2026-06-04 00:31:00,780.02,CREDIT,Nykaa E-Retail,UPI575963,WALLET
SYNTH-BANK-001360,2026-06-04 02:00:00,1918.67,CREDIT,Zomato Ltd,UPI861844,UPI
SYNTH-BANK-001361,2026-07-03 16:44:00,1667.5,CREDIT,Zomato Ltd,UPI730953,WALLET
SYNTH-BANK-001362,2026-05-02 01:46:00,1419.11,CREDIT,IRCTC E-TICKETING,UPI277259,CARD
SYNTH-BANK-001363,2026-06-16 10:17:00,2910.26,CREDIT,Myntra Designs,UPI562544,UPI
SYNTH-BANK-001364,2026-06-18 18:26:00,605.37,DEBIT,Big Basket,UPI907426,WALLET
SYNTH-BANK-001365,2026-07-08 08:05:00,2314.35,CREDIT,ZOMATO,UPI895592,WALLET
SYNTH-BANK-001366,2026-05-03 09:23:00,745.2,CREDIT,FLIPKART PAY,UPI394377,CARD
SYNTH-BANK-001367,2026-07-01 15:49:00,2239.37,DEBIT,DOMINOS INDIA,UPI422015,NETBANKING
SYNTH-BANK-001368,2026-05-03 06:27:00,449.61,DEBIT,Ola Mobility,UPI173419,UPI
SYNTH-BANK-001369,2026-06-18 11:33:00,442.74,CREDIT,IRCTC RAIL,UPI650942,UPI
SYNTH-BANK-001370,2026-07-05 12:04:00,1082.46,DEBIT,NYKAA.COM,UPI242425,NETBANKING
SYNTH-BANK-001371,2026-06-01 16:56:00,1828.11,CREDIT,URBAN COMPANY,UPI817670,CARD
SYNTH-BANK-001372,2026-05-18 05:25:00,1379.72,DEBIT,BIGBASKET INDIA,UPI817037,WALLET
SYNTH-BANK-001373,2026-06-28 12:44:00,508.58,CREDIT,SWIGGY,UPI129580,NETBANKING
SYNTH-BANK-DUP-001374,2026-06-06 06:55:00,349.23,CREDIT,Flipkart Internet,UPI678771,CARD
SYNTH-BANK-001374,2026-06-06 06:55:00,349.23,CREDIT,Flipkart Internet,UPI678771,CARD
SYNTH-BANK-001375,2026-07-19 11:44:00,1767.62,CREDIT,ZOMATO*BANGALORE,UPI821229,WALLET
SYNTH-BANK-001376,2026-07-13 09:59:00,1217.06,CREDIT,UBER INDIA,UPI808362,UPI
SYNTH-BANK-001377,2026-06-05 04:32:00,921.98,CREDIT,OLA CABS,UPI389317,UPI
SYNTH-BANK-001378,2026-07-15 09:40:00,1645.56,CREDIT,APOLLO,UPI882429,UPI
SYNTH-BANK-001380,2026-07-13 22:50:00,1835.14,DEBIT,IRCTC,UPI757636,CARD
SYNTH-BANK-001381,2026-06-08 23:07:00,1898.07,CREDIT,Big Basket,UPI173869,NETBANKING
SYNTH-BANK-001382,2026-05-27 02:57:00,1406.79,DEBIT,BOOKMYSHOW,UPI692171,WALLET
SYNTH-BANK-001383,2026-06-28 04:32:00,1121.61,DEBIT,UBER INDIA,UPI215556,UPI
SYNTH-BANK-001384,2026-06-27 05:24:00,2143.82,CREDIT,Croma Electronics,UPI890133,NETBANKING
SYNTH-BANK-001385,2026-06-18 16:32:00,4596.81,CREDIT,NYKAA,UPI387448,CARD
SYNTH-BANK-001386,2026-06-26 13:41:00,3820.44,CREDIT,URBANCLAP,UPI241881,WALLET
SYNTH-BANK-001387,2026-07-20 13:56:00,1909.15,CREDIT,IRCTC,UPI445891,UPI
SYNTH-BANK-001388,2026-05-26 05:26:00,861.96,DEBIT,UBER INDIA,UPI742139,NETBANKING
SYNTH-BANK-001389,2026-06-08 05:50:00,2044.03,CREDIT,IRCTC E-TICKETING,UPI265786,WALLET
SYNTH-BANK-001390,2026-07-10 21:25:00,807.05,DEBIT,METRO CASH & CARRY,UPI547199,CARD
SYNTH-BANK-001391,2026-07-18 22:36:00,3076.76,CREDIT,Urban Company India,UPI582611,CARD
SYNTH-BANK-001392,2026-05-14 12:07:00,2241.25,CREDIT,Amazon India,UPI466128,WALLET
SYNTH-BANK-001393,2026-06-25 19:54:00,809.81,CREDIT,METRO INDIA,UPI441040,WALLET
SYNTH-BANK-001394,2026-05-22 04:46:00,713.44,CREDIT,Uber Technologies,UPI810685,NETBANKING
SYNTH-BANK-001395,2026-05-04 11:26:00,1371.03,CREDIT,Decathlon Sports,UPI219951,NETBANKING
SYNTH-BANK-001396,2026-07-20 06:05:00,908.24,CREDIT,FLIPKART PAY,UPI869889,UPI
SYNTH-BANK-001397,2026-05-30 02:56:00,1317.34,CREDIT,UBER,UPI420421,UPI
SYNTH-BANK-001398,2026-07-07 13:33:00,664.97,CREDIT,Flipkart Internet,UPI563827,CARD
SYNTH-BANK-001399,2026-07-07 17:13:00,594.2,CREDIT,ZOMATO*BANGALORE,UPI618045,WALLET
SYNTH-BANK-001400,2026-07-09 05:22:00,517.03,CREDIT,NYKAA.COM,UPI661227,NETBANKING
SYNTH-BANK-001401,2026-07-15 13:49:00,4188.23,DEBIT,URBAN COMPANY,UPI736438,UPI
SYNTH-BANK-001402,2026-05-15 03:00:00,591.96,CREDIT,BMS,UPI195058,WALLET
SYNTH-BANK-001403,2026-06-15 01:14:00,517.43,CREDIT,Croma Electronics,UPI722099,UPI
SYNTH-BANK-001404,2026-05-29 05:39:00,823.93,DEBIT,IRCTC RAIL,UPI639439,WALLET
SYNTH-BANK-001405,2026-06-28 16:26:00,1112.28,CREDIT,ZOMATO*BANGALORE,UPI483361,NETBANKING
SYNTH-BANK-001407,2026-07-19 13:55:00,2914.36,CREDIT,AMAZON,UPI760083,UPI
SYNTH-BANK-001408,2026-07-06 17:47:00,800.41,CREDIT,BIGBASKET INDIA,UPI688498,WALLET
SYNTH-BANK-001409,2026-06-12 22:00:00,1904.62,CREDIT,BMS,UPI674384,CARD
SYNTH-BANK-001410,2026-05-10 16:05:00,401.15,CREDIT,Ola Mobility,UPI642860,WALLET
SYNTH-BANK-001411,2026-06-26 14:40:00,6072.55,CREDIT,FLIPKART PAY,UPI826300,NETBANKING
SYNTH-BANK-001412,2026-05-16 23:01:00,589.53,DEBIT,Croma Electronics,UPI615187,WALLET
SYNTH-BANK-001413,2026-07-26 03:00:00,371.99,CREDIT,OLA,UPI940625,WALLET
SYNTH-BANK-001414,2026-05-31 21:58:00,2639.9,CREDIT,APOLLO,UPI259600,CARD
SYNTH-BANK-DUP-001415,2026-06-11 20:27:00,1606.07,CREDIT,CROMA RETAIL,UPI495971,NETBANKING
SYNTH-BANK-001415,2026-06-11 20:27:00,1606.07,CREDIT,CROMA RETAIL,UPI495971,NETBANKING
SYNTH-BANK-001416,2026-06-02 08:39:00,998.52,CREDIT,Apollo Pharmacy Ltd,UPI482100,WALLET
SYNTH-BANK-001417,2026-07-22 20:23:00,1356.94,CREDIT,Decathlon Sports,UPI152158,NETBANKING
SYNTH-BANK-001418,2026-05-25 03:56:00,1160.39,CREDIT,BIGBASKET INDIA,UPI214275,CARD
SYNTH-BANK-001419,2026-05-18 05:01:00,693.83,DEBIT,IRCTC RAIL,UPI952355,NETBANKING
SYNTH-BANK-001420,2026-07-07 07:33:00,4072.35,CREDIT,CROMA RETAIL,UPI588393,WALLET
SYNTH-BANK-001421,2026-05-08 03:07:00,482.33,CREDIT,Zomato Ltd,UPI551386,UPI
SYNTH-BANK-001422,2026-06-10 07:35:00,175.94,DEBIT,UBER INDIA,UPI707418,UPI
SYNTH-BANK-001423,2026-05-04 03:41:00,3397.75,CREDIT,BIGBASKET,UPI625276,NETBANKING
SYNTH-BANK-001424,2026-06-30 18:28:00,2835.96,CREDIT,MYNTRA PAY,UPI728466,CARD
SYNTH-BANK-001425,2026-07-18 17:02:00,5269.81,CREDIT,Zomato Ltd,UPI896543,NETBANKING
SYNTH-BANK-001426,2026-05-04 14:18:00,834.08,CREDIT,UBER INDIA,UPI515894,NETBANKING
SYNTH-BANK-001427,2026-05-22 02:15:00,1035.46,CREDIT,BIGBASKET,UPI910219,NETBANKING
SYNTH-BANK-001428,2026-07-09 06:40:00,923.58,CREDIT,Amazon India,UPI178416,WALLET
SYNTH-BANK-001429,2026-05-31 09:39:00,1109.24,DEBIT,BMS,UPI196520,UPI
SYNTH-BANK-001430,2026-06-11 22:02:00,1340.36,CREDIT,Apollo Pharmacy Ltd,UPI951890,CARD
SYNTH-BANK-001431,2026-07-28 05:26:00,786.26,CREDIT,FLIPKART PAY,UPI343966,NETBANKING
SYNTH-BANK-001432,2026-07-01 04:28:00,1273.34,CREDIT,DOMINOS,UPI106453,UPI
SYNTH-BANK-001433,2026-05-28 05:23:00,1950.76,DEBIT,URBANCLAP,UPI121583,WALLET
SYNTH-BANK-001434,2026-05-30 07:34:00,622.03,DEBIT,BIGBASKET INDIA,UPI893814,UPI
SYNTH-BANK-001435,2026-05-27 18:12:00,294.7,CREDIT,DOMINOS,UPI178501,NETBANKING
SYNTH-BANK-001436,2026-07-24 17:06:00,1273.18,DEBIT,Zomato Ltd,UPI132971,CARD
SYNTH-BANK-001437,2026-07-28 06:36:00,2022.98,CREDIT,METRO INDIA,UPI293339,CARD
SYNTH-BANK-001438,2026-05-02 12:46:00,475.02,DEBIT,ZOMATO*BANGALORE,UPI107843,WALLET
SYNTH-BANK-001439,2026-05-03 21:35:00,438.48,CREDIT,METRO RETAIL,UPI715016,CARD
SYNTH-BANK-001440,2026-05-15 19:38:00,2370.3,CREDIT,RELIANCE DIGITAL,UPI967536,CARD
SYNTH-BANK-001441,2026-06-24 09:41:00,395.08,CREDIT,APOLLO PHARMACY,UPI997921,WALLET
SYNTH-BANK-001442,2026-06-03 18:38:00,290.57,DEBIT,ZOMATO*BANGALORE,UPI296755,WALLET
SYNTH-BANK-001443,2026-06-30 04:07:00,605.67,CREDIT,AMAZON PAY,UPI369350,WALLET
SYNTH-BANK-001444,2026-06-24 08:59:00,445.37,CREDIT,UBER,UPI475823,WALLET
SYNTH-BANK-001446,2026-05-30 09:54:00,1394.62,DEBIT,BMS,UPI153603,CARD
SYNTH-BANK-001447,2026-06-04 18:26:00,1059.05,DEBIT,AMAZON PAY,UPI473737,WALLET
SYNTH-BANK-001448,2026-05-27 19:33:00,3545.5,DEBIT,AMAZON,UPI593446,WALLET
SYNTH-BANK-001449,2026-07-07 03:28:00,2695.13,CREDIT,URBANCLAP,UPI988210,CARD
SYNTH-BANK-001450,2026-06-01 03:42:00,628.86,DEBIT,Urban Company India,UPI149703,UPI
SYNTH-BANK-001451,2026-06-04 15:29:00,1105.4,CREDIT,OLA CABS,UPI854479,WALLET
SYNTH-BANK-DUP-001452,2026-07-20 04:46:00,2808.14,CREDIT,UBER INDIA,UPI728354,UPI
SYNTH-BANK-001452,2026-07-20 04:46:00,2808.14,CREDIT,UBER INDIA,UPI728354,UPI
SYNTH-BANK-001453,2026-07-11 03:47:00,2127.23,CREDIT,BMS,UPI954307,NETBANKING
SYNTH-BANK-DUP-001454,2026-05-04 03:47:00,1546.79,CREDIT,AMAZON,UPI647384,UPI
SYNTH-BANK-001454,2026-05-04 03:47:00,1546.79,CREDIT,AMAZON,UPI647384,UPI
SYNTH-BANK-DUP-001455,2026-07-06 13:12:00,1153.72,CREDIT,UBER INDIA,UPI724812,UPI
SYNTH-BANK-001455,2026-07-06 13:12:00,1153.72,CREDIT,UBER INDIA,UPI724812,UPI
SYNTH-BANK-001457,2026-07-16 04:23:00,1675.7,CREDIT,Swiggy India,UPI300200,CARD
SYNTH-BANK-001458,2026-05-20 15:47:00,2168.33,DEBIT,IRCTC,UPI252929,CARD
SYNTH-BANK-001459,2026-07-10 10:13:00,3006.03,CREDIT,METRO CASH & CARRY,UPI480437,WALLET
