case_id,bank_txn_id,ledger_id,true_status,exception_type
SYNTH-CASE-001311,SYNTH-BANK-001311,SYNTH-LEDGER-001311,DUPLICATE,DUPLICATE
SYNTH-CASE-001312,SYNTH-BANK-001312,SYNTH-LEDGER-001312,MATCH,NONE
SYNTH-CASE-001313,SYNTH-BANK-001313,SYNTH-LEDGER-001313,DUPLICATE,DUPLICATE
SYNTH-CASE-001314,SYNTH-BANK-001314,SYNTH-LEDGER-001314,MATCH,NONE
SYNTH-CASE-001315,SYNTH-BANK-001315,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001316,SYNTH-BANK-001316,SYNTH-LEDGER-001316,MATCH,NONE
SYNTH-CASE-001317,SYNTH-BANK-001317,SYNTH-LEDGER-001317,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001318,SYNTH-BANK-001318,SYNTH-LEDGER-001318,MATCH,NONE
SYNTH-CASE-001319,SYNTH-BANK-001319,SYNTH-LEDGER-001319,MATCH,NONE
SYNTH-CASE-001320,SYNTH-BANK-001320,SYNTH-LEDGER-001320,MATCH,NONE
SYNTH-CASE-001321,SYNTH-BANK-001321,SYNTH-LEDGER-001321,MATCH,NONE
SYNTH-CASE-001322,SYNTH-BANK-001322,SYNTH-LEDGER-001322,MATCH,NONE
SYNTH-CASE-001323,,SYNTH-LEDGER-001323,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001324,SYNTH-BANK-001324,SYNTH-LEDGER-001324,MATCH,NONE
SYNTH-CASE-001325,SYNTH-BANK-001325,SYNTH-LEDGER-001325,MATCH,NONE
SYNTH-CASE-001326,SYNTH-BANK-001326,SYNTH-LEDGER-001326,MATCH,NONE
SYNTH-CASE-001327,SYNTH-BANK-001327,SYNTH-LEDGER-001327,MATCH,NONE
SYNTH-CASE-001328,SYNTH-BANK-001328,SYNTH-LEDGER-001328,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001329,SYNTH-BANK-001329,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001330,SYNTH-BANK-001330,SYNTH-LEDGER-001330,MATCH,NONE
SYNTH-CASE-001331,SYNTH-BANK-001331,SYNTH-LEDGER-001331,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001332,SYNTH-BANK-001332,SYNTH-LEDGER-001332,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001333,SYNTH-BANK-001333,SYNTH-LEDGER-001333,MATCH,NONE
SYNTH-CASE-001334,SYNTH-BANK-001334,SYNTH-LEDGER-001334,MATCH,NONE
SYNTH-CASE-001335,SYNTH-BANK-001335,SYNTH-LEDGER-001335,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001336,SYNTH-BANK-001336,SYNTH-LEDGER-001336,MATCH,NONE
SYNTH-CASE-001337,SYNTH-BANK-001337,SYNTH-LEDGER-001337,DUPLICATE,DUPLICATE
SYNTH-CASE-001338,SYNTH-BANK-001338,SYNTH-LEDGER-001338,MATCH,NONE
SYNTH-CASE-001339,SYNTH-BANK-001339,SYNTH-LEDGER-001339,MATCH,NONE
SYNTH-CASE-001340,SYNTH-BANK-001340,SYNTH-LEDGER-001340,DUPLICATE,DUPLICATE
SYNTH-CASE-001341,SYNTH-BANK-001341,SYNTH-LEDGER-001341,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001342,,SYNTH-LEDGER-001342,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001343,SYNTH-BANK-001343,SYNTH-LEDGER-001343,MATCH,NONE
SYNTH-CASE-001344,SYNTH-BANK-001344,SYNTH-LEDGER-001344,MATCH,NONE
SYNTH-CASE-001345,SYNTH-BANK-001345,SYNTH-LEDGER-001345,MATCH,NONE
SYNTH-CASE-001346,SYNTH-BANK-001346,SYNTH-LEDGER-001346,MATCH,NONE
SYNTH-CASE-001347,SYNTH-BANK-001347,SYNTH-LEDGER-001347,MATCH,NONE
SYNTH-CASE-001348,SYNTH-BANK-001348,SYNTH-LEDGER-001348,MATCH,NONE
SYNTH-CASE-001349,SYNTH-BANK-001349,SYNTH-LEDGER-001349,MATCH,NONE
SYNTH-CASE-001350,SYNTH-BANK-001350,SYNTH-LEDGER-001350,MATCH,NONE
SYNTH-CASE-001351,SYNTH-BANK-001351,SYNTH-LEDGER-001351,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001352,SYNTH-BANK-001352,SYNTH-LEDGER-001352,MATCH,NONE
SYNTH-CASE-001353,SYNTH-BANK-001353,SYNTH-LEDGER-001353,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001354,SYNTH-BANK-001354,SYNTH-LEDGER-001354,MATCH,NONE
SYNTH-CASE-001355,SYNTH-BANK-001355,SYNTH-LEDGER-001355,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001356,SYNTH-BANK-001356,SYNTH-LEDGER-001356,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001357,SYNTH-BANK-001357,SYNTH-LEDGER-001357,MATCH,NONE
SYNTH-CASE-001358,SYNTH-BANK-001358,SYNTH-LEDGER-001358,MATCH,NONE
SYNTH-CASE-001359,SYNTH-BANK-001359,SYNTH-LEDGER-001359,MATCH,NONE
SYNTH-CASE-001360,SYNTH-BANK-001360,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001361,SYNTH-BANK-001361,SYNTH-LEDGER-001361,MATCH,NONE
SYNTH-CASE-001362,SYNTH-BANK-001362,SYNTH-LEDGER-001362,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001363,SYNTH-BANK-001363,SYNTH-LEDGER-001363,MATCH,NONE
SYNTH-CASE-001364,SYNTH-BANK-001364,SYNTH-LEDGER-001364,MATCH,NONE
SYNTH-CASE-001365,SYNTH-BANK-001365,SYNTH-LEDGER-001365,MATCH,NONE
SYNTH-CASE-001366,SYNTH-BANK-001366,SYNTH-LEDGER-001366,MATCH,NONE
SYNTH-CASE-001367,SYNTH-BANK-001367,SYNTH-LEDGER-001367,MATCH,NONE
SYNTH-CASE-001368,SYNTH-BANK-001368,SYNTH-LEDGER-001368,MATCH,NONE
SYNTH-CASE-001369,SYNTH-BANK-001369,SYNTH-LEDGER-001369,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001370,SYNTH-BANK-001370,SYNTH-LEDGER-001370,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001371,SYNTH-BANK-001371,SYNTH-LEDGER-001371,MATCH,NONE
SYNTH-CASE-001372,SYNTH-BANK-001372,SYNTH-LEDGER-001372,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001373,SYNTH-BANK-001373,SYNTH-LEDGER-001373,MATCH,NONE
SYNTH-CASE-001374,SYNTH-BANK-001374,SYNTH-LEDGER-001374,DUPLICATE,DUPLICATE
SYNTH-CASE-001375,SYNTH-BANK-001375,SYNTH-LEDGER-001375,MATCH,NONE
SYNTH-CASE-001376,SYNTH-BANK-001376,SYNTH-LEDGER-001376,MATCH,NONE
SYNTH-CASE-001377,SYNTH-BANK-001377,SYNTH-LEDGER-001377,MATCH,NONE
SYNTH-CASE-001378,SYNTH-BANK-001378,SYNTH-LEDGER-001378,MATCH,NONE
SYNTH-CASE-001379,,SYNTH-LEDGER-001379,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001380,SYNTH-BANK-001380,SYNTH-LEDGER-001380,MATCH,NONE
SYNTH-CASE-001381,SYNTH-BANK-001381,SYNTH-LEDGER-001381,MATCH,NONE
SYNTH-CASE-001382,SYNTH-BANK-001382,SYNTH-LEDGER-001382,MATCH,NONE
SYNTH-CASE-001383,SYNTH-BANK-001383,SYNTH-LEDGER-001383,MATCH,NONE
SYNTH-CASE-001384,SYNTH-BANK-001384,SYNTH-LEDGER-001384,MATCH,NONE
SYNTH-CASE-001385,SYNTH-BANK-001385,SYNTH-LEDGER-001385,MATCH,NONE
SYNTH-CASE-001386,SYNTH-BANK-001386,SYNTH-LEDGER-001386,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001387,SYNTH-BANK-001387,SYNTH-LEDGER-001387,MATCH,NONE
SYNTH-CASE-001388,SYNTH-BANK-001388,SYNTH-LEDGER-001388,MATCH,NONE
SYNTH-CASE-001389,SYNTH-BANK-001389,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001390,SYNTH-BANK-001390,SYNTH-LEDGER-001390,MATCH,NONE
SYNTH-CASE-001391,SYNTH-BANK-001391,SYNTH-LEDGER-001391,MATCH,NONE
SYNTH-CASE-001392,SYNTH-BANK-001392,SYNTH-LEDGER-001392,MATCH,NONE
SYNTH-CASE-001393,SYNTH-BANK-001393,SYNTH-LEDGER-001393,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001394,SYNTH-BANK-001394,SYNTH-LEDGER-001394,MATCH,NONE
SYNTH-CASE-001395,SYNTH-BANK-001395,SYNTH-LEDGER-001395,MATCH,NONE
SYNTH-CASE-001396,SYNTH-BANK-001396,SYNTH-LEDGER-001396,MATCH,NONE
SYNTH-CASE-001397,SYNTH-BANK-001397,SYNTH-LEDGER-001397,MATCH,NONE
SYNTH-CASE-001398,SYNTH-BANK-001398,SYNTH-LEDGER-001398,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001399,SYNTH-BANK-001399,SYNTH-LEDGER-001399,MATCH,NONE
SYNTH-CASE-001400,SYNTH-BANK-001400,SYNTH-LEDGER-001400,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001401,SYNTH-BANK-001401,SYNTH-LEDGER-001401,MATCH,NONE
SYNTH-CASE-001402,SYNTH-BANK-001402,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001403,SYNTH-BANK-001403,SYNTH-LEDGER-001403,MATCH,NONE
SYNTH-CASE-001404,SYNTH-BANK-001404,SYNTH-LEDGER-001404,MATCH,NONE
SYNTH-CASE-001405,SYNTH-BANK-001405,SYNTH-LEDGER-001405,MATCH,NONE
SYNTH-CASE-001406,,SYNTH-LEDGER-001406,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001407,SYNTH-BANK-001407,SYNTH-LEDGER-001407,MATCH,NONE
SYNTH-CASE-001408,SYNTH-BANK-001408,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001409,SYNTH-BANK-001409,SYNTH-LEDGER-001409,MATCH,NONE
SYNTH-CASE-001410,SYNTH-BANK-001410,SYNTH-LEDGER-001410,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001411,SYNTH-BANK-001411,SYNTH-LEDGER-001411,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001412,SYNTH-BANK-001412,SYNTH-LEDGER-001412,MATCH,NONE
SYNTH-CASE-001413,SYNTH-BANK-001413,SYNTH-LEDGER-001413,MATCH,NONE
SYNTH-CASE-001414,SYNTH-BANK-001414,SYNTH-LEDGER-001414,MATCH,NONE
SYNTH-CASE-001415,SYNTH-BANK-001415,SYNTH-LEDGER-001415,DUPLICATE,DUPLICATE
SYNTH-CASE-001416,SYNTH-BANK-001416,SYNTH-LEDGER-001416,MATCH,NONE
SYNTH-CASE-001417,SYNTH-BANK-001417,SYNTH-LEDGER-001417,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001418,SYNTH-BANK-001418,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001419,SYNTH-BANK-001419,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001420,SYNTH-BANK-001420,SYNTH-LEDGER-001420,MATCH,NONE
SYNTH-CASE-001421,SYNTH-BANK-001421,SYNTH-LEDGER-001421,MATCH,NONE
SYNTH-CASE-001422,SYNTH-BANK-001422,SYNTH-LEDGER-001422,MATCH,NONE
SYNTH-CASE-001423,SYNTH-BANK-001423,SYNTH-LEDGER-001423,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001424,SYNTH-BANK-001424,SYNTH-LEDGER-001424,MATCH,NONE
SYNTH-CASE-001425,SYNTH-BANK-001425,SYNTH-LEDGER-001425,MATCH,NONE
SYNTH-CASE-001426,SYNTH-BANK-001426,SYNTH-LEDGER-001426,MATCH,NONE
SYNTH-CASE-001427,SYNTH-BANK-001427,SYNTH-LEDGER-001427,MATCH,NONE
SYNTH-CASE-001428,SYNTH-BANK-001428,SYNTH-LEDGER-001428,MATCH,NONE
SYNTH-CASE-001429,SYNTH-BANK-001429,SYNTH-LEDGER-001429,MATCH,NONE
SYNTH-CASE-001430,SYNTH-BANK-001430,SYNTH-LEDGER-001430,MATCH,NONE
SYNTH-CASE-001431,SYNTH-BANK-001431,SYNTH-LEDGER-001431,MATCH,NONE
SYNTH-CASE-001432,SYNTH-BANK-001432,SYNTH-LEDGER-001432,MATCH,NONE
SYNTH-CASE-001433,SYNTH-BANK-001433,SYNTH-LEDGER-001433,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001434,SYNTH-BANK-001434,SYNTH-LEDGER-001434,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001435,SYNTH-BANK-001435,SYNTH-LEDGER-001435,MATCH,NONE
SYNTH-CASE-001436,SYNTH-BANK-001436,SYNTH-LEDGER-001436,MATCH,NONE
SYNTH-CASE-001437,SYNTH-BANK-001437,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001438,SYNTH-BANK-001438,SYNTH-LEDGER-001438,MATCH,NONE
SYNTH-CASE-001439,SYNTH-BANK-001439,SYNTH-LEDGER-001439,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001440,SYNTH-BANK-001440,SYNTH-LEDGER-001440,MATCH,NONE
SYNTH-CASE-001441,SYNTH-BANK-001441,SYNTH-LEDGER-001441,MATCH,NONE
SYNTH-CASE-001442,SYNTH-BANK-001442,SYNTH-LEDGER-001442,MATCH,NONE
SYNTH-CASE-001443,SYNTH-BANK-001443,SYNTH-LEDGER-001443,MATCH,NONE
SYNTH-CASE-001444,SYNTH-BANK-001444,SYNTH-LEDGER-001444,MATCH,NONE
SYNTH-CASE-001445,,SYNTH-LEDGER-001445,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001446,SYNTH-BANK-001446,SYNTH-LEDGER-001446,MATCH,NONE
SYNTH-CASE-001447,SYNTH-BANK-001447,SYNTH-LEDGER-001447,MATCH,NONE
SYNTH-CASE-001448,SYNTH-BANK-001448,SYNTH-LEDGER-001448,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001449,SYNTH-BANK-001449,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001450,SYNTH-BANK-001450,SYNTH-LEDGER-001450,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001451,SYNTH-BANK-001451,SYNTH-LEDGER-001451,MATCH,NONE
SYNTH-CASE-001452,SYNTH-BANK-001452,SYNTH-LEDGER-001452,DUPLICATE,DUPLICATE
SYNTH-CASE-001453,SYNTH-BANK-001453,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001454,SYNTH-BANK-001454,SYNTH-LEDGER-001454,DUPLICATE,DUPLICATE
SYNTH-CASE-001455,SYNTH-BANK-001455,SYNTH-LEDGER-001455,DUPLICATE,DUPLICATE
SYNTH-CASE-001456,,SYNTH-LEDGER-001456,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001457,SYNTH-BANK-001457,SYNTH-LEDGER-001457,MATCH,NONE
SYNTH-CASE-001458,SYNTH-BANK-001458,SYNTH-LEDGER-001458,MATCH,NONE
SYNTH-CASE-001459,SYNTH-BANK-001459,SYNTH-LEDGER-001459,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001460,SYNTH-BANK-001460,SYNTH-LEDGER-001460,MATCH,NONE
SYNTH-CASE-001461,SYNTH-BANK-001461,SYNTH-LEDGER-001461,MATCH,NONE
SYNTH-CASE-001462,SYNTH-BANK-001462,SYNTH-LEDGER-001462,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001463,SYNTH-BANK-001463,SYNTH-LEDGER-001463,DUPLICATE,DUPLICATE
SYNTH-CASE-001464,SYNTH-BANK-001464,SYNTH-LEDGER-001464,MATCH,NONE
SYNTH-CASE-001465,SYNTH-BANK-001465,SYNTH-LEDGER-001465,MATCH,NONE
SYNTH-CASE-001466,SYNTH-BANK-001466,SYNTH-LEDGER-001466,MATCH,NONE
SYNTH-CASE-001467,SYNTH-BANK-001467,SYNTH-LEDGER-001467,MATCH,NONE
SYNTH-CASE-001468,SYNTH-BANK-001468,SYNTH-LEDGER-001468,DUPLICATE,DUPLICATE
SYNTH-CASE-001469,SYNTH-BANK-001469,SYNTH-LEDGER-001469,MATCH,NONE
SYNTH-CASE-001470,SYNTH-BANK-001470,SYNTH-LEDGER-001470,MATCH,NONE
SYNTH-CASE-001471,,SYNTH-LEDGER-001471,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001472,SYNTH-BANK-001472,SYNTH-LEDGER-001472,MATCH,NONE
SYNTH-CASE-001473,SYNTH-BANK-001473,SYNTH-LEDGER-001473,MATCH,NONE
SYNTH-CASE-001474,SYNTH-BANK-001474,SYNTH-LEDGER-001474,MATCH,NONE
SYNTH-CASE-001475,SYNTH-BANK-001475,SYNTH-LEDGER-001475,MATCH,NONE
SYNTH-CASE-001476,SYNTH-BANK-001476,SYNTH-LEDGER-001476,MATCH,NONE
SYNTH-CASE-001477,SYNTH-BANK-001477,SYNTH-LEDGER-001477,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001478,SYNTH-BANK-001478,SYNTH-LEDGER-001478,MATCH,NONE
SYNTH-CASE-001479,SYNTH-BANK-001479,SYNTH-LEDGER-001479,MATCH,NONE
SYNTH-CASE-001480,SYNTH-BANK-001480,SYNTH-LEDGER-001480,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001481,SYNTH-BANK-001481,SYNTH-LEDGER-001481,MATCH,NONE
SYNTH-CASE-001482,SYNTH-BANK-001482,SYNTH-LEDGER-001482,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001483,SYNTH-BANK-001483,SYNTH-LEDGER-001483,MATCH,NONE
SYNTH-CASE-001484,SYNTH-BANK-001484,SYNTH-LEDGER-001484,MATCH,NONE
SYNTH-CASE-001485,SYNTH-BANK-001485,SYNTH-LEDGER-001485,MATCH,NONE
SYNTH-CASE-001486,SYNTH-BANK-001486,SYNTH-LEDGER-001486,MATCH,NONE
SYNTH-CASE-001487,,SYNTH-LEDGER-001487,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001488,SYNTH-BANK-001488,SYNTH-LEDGER-001488,MATCH,NONE
SYNTH-CASE-001489,SYNTH-BANK-001489,SYNTH-LEDGER-001489,MATCH,NONE
SYNTH-CASE-001490,SYNTH-BANK-001490,SYNTH-LEDGER-001490,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001491,SYNTH-BANK-001491,SYNTH-LEDGER-001491,MATCH,NONE
SYNTH-CASE-001492,SYNTH-BANK-001492,SYNTH-LEDGER-001492,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001493,SYNTH-BANK-001493,SYNTH-LEDGER-001493,MATCH,NONE
SYNTH-CASE-001494,SYNTH-BANK-001494,SYNTH-LEDGER-001494,MATCH,NONE
SYNTH-CASE-001495,SYNTH-BANK-001495,SYNTH-LEDGER-001495,MATCH,NONE
SYNTH-CASE-001496,SYNTH-BANK-001496,SYNTH-LEDGER-001496,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001497,SYNTH-BANK-001497,SYNTH-LEDGER-001497,MATCH,NONE
SYNTH-CASE-001498,SYNTH-BANK-001498,SYNTH-LEDGER-001498,MATCH,NONE
SYNTH-CASE-001499,SYNTH-BANK-001499,SYNTH-LEDGER-001499,MATCH,NONE
SYNTH-CASE-001500,SYNTH-BANK-001500,SYNTH-LEDGER-001500,MATCH,NONE
SYNTH-CASE-001501,SYNTH-BANK-001501,SYNTH-LEDGER-001501,MATCH,NONE
SYNTH-CASE-001502,SYNTH-BANK-001502,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001503,SYNTH-BANK-001503,SYNTH-LEDGER-001503,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001504,SYNTH-BANK-001504,SYNTH-LEDGER-001504,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001505,SYNTH-BANK-001505,SYNTH-LEDGER-001505,MATCH,NONE
SYNTH-CASE-001506,SYNTH-BANK-001506,SYNTH-LEDGER-001506,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001507,SYNTH-BANK-001507,SYNTH-LEDGER-001507,MATCH,NONE
SYNTH-CASE-001508,SYNTH-BANK-001508,SYNTH-LEDGER-001508,MATCH,NONE
SYNTH-CASE-001509,SYNTH-BANK-001509,SYNTH-LEDGER-001509,MATCH,NONE
SYNTH-CASE-001510,SYNTH-BANK-001510,SYNTH-LEDGER-001510,MATCH,NONE
SYNTH-CASE-001511,SYNTH-BANK-001511,SYNTH-LEDGER-001511,MATCH,NONE
SYNTH-CASE-001512,SYNTH-BANK-001512,SYNTH-LEDGER-001512,MATCH,NONE
SYNTH-CASE-001513,SYNTH-BANK-001513,SYNTH-LEDGER-001513,MATCH,NONE
SYNTH-CASE-001514,SYNTH-BANK-001514,SYNTH-LEDGER-001514,MATCH,NONE
SYNTH-CASE-001515,SYNTH-BANK-001515,SYNTH-LEDGER-001515,MATCH,NONE
SYNTH-CASE-001516,SYNTH-BANK-001516,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001517,SYNTH-BANK-001517,SYNTH-LEDGER-001517,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001518,SYNTH-BANK-001518,SYNTH-LEDGER-001518,MATCH,NONE
SYNTH-CASE-001519,SYNTH-BANK-001519,SYNTH-LEDGER-001519,MATCH,NONE
SYNTH-CASE-001520,SYNTH-BANK-001520,SYNTH-LEDGER-001520,MATCH,NONE
SYNTH-CASE-001521,SYNTH-BANK-001521,SYNTH-LEDGER-001521,MATCH,NONE
SYNTH-CASE-001522,SYNTH-BANK-001522,SYNTH-LEDGER-001522,MATCH,NONE
SYNTH-CASE-001523,SYNTH-BANK-001523,SYNTH-LEDGER-001523,MATCH,NONE
SYNTH-CASE-001524,SYNTH-BANK-001524,SYNTH-LEDGER-001524,MATCH,NONE
SYNTH-CASE-001525,SYNTH-BANK-001525,SYNTH-LEDGER-001525,MATCH,NONE
SYNTH-CASE-001526,SYNTH-BANK-001526,SYNTH-LEDGER-001526,MATCH,NONE
SYNTH-CASE-001527,SYNTH-BANK-001527,SYNTH-LEDGER-001527,MATCH,NONE
SYNTH-CASE-001528,SYNTH-BANK-001528,SYNTH-LEDGER-001528,MATCH,NONE
SYNTH-CASE-001529,SYNTH-BANK-001529,SYNTH-LEDGER-001529,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001530,SYNTH-BANK-001530,SYNTH-LEDGER-001530,MATCH,NONE
SYNTH-CASE-001531,,SYNTH-LEDGER-001531,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001532,SYNTH-BANK-001532,SYNTH-LEDGER-001532,MATCH,NONE
SYNTH-CASE-001533,SYNTH-BANK-001533,SYNTH-LEDGER-001533,DUPLICATE,DUPLICATE
SYNTH-CASE-001534,SYNTH-BANK-001534,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001535,SYNTH-BANK-001535,SYNTH-LEDGER-001535,DUPLICATE,DUPLICATE
SYNTH-CASE-001536,SYNTH-BANK-001536,SYNTH-LEDGER-001536,MATCH,NONE
SYNTH-CASE-001537,,SYNTH-LEDGER-001537,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001538,SYNTH-BANK-001538,SYNTH-LEDGER-001538,MATCH,NONE
SYNTH-CASE-001539,SYNTH-BANK-001539,SYNTH-LEDGER-001539,MATCH,NONE
SYNTH-CASE-001540,SYNTH-BANK-001540,SYNTH-LEDGER-001540,MATCH,NONE
SYNTH-CASE-001541,SYNTH-BANK-001541,SYNTH-LEDGER-001541,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001542,SYNTH-BANK-001542,SYNTH-LEDGER-001542,MATCH,NONE
SYNTH-CASE-001543,SYNTH-BANK-001543,SYNTH-LEDGER-001543,MATCH,NONE
SYNTH-CASE-001544,SYNTH-BANK-001544,SYNTH-LEDGER-001544,MATCH,NONE
SYNTH-CASE-001545,SYNTH-BANK-001545,SYNTH-LEDGER-001545,MATCH,NONE
SYNTH-CASE-001546,SYNTH-BANK-001546,SYNTH-LEDGER-001546,MATCH,NONE
SYNTH-CASE-001547,SYNTH-BANK-001547,SYNTH-LEDGER-001547,MATCH,NONE
SYNTH-CASE-001548,SYNTH-BANK-001548,SYNTH-LEDGER-001548,MATCH,NONE
SYNTH-CASE-001549,SYNTH-BANK-001549,SYNTH-LEDGER-001549,MATCH,NONE
SYNTH-CASE-001550,SYNTH-BANK-001550,SYNTH-LEDGER-001550,MATCH,NONE
SYNTH-CASE-001551,SYNTH-BANK-001551,SYNTH-LEDGER-001551,MATCH,NONE
SYNTH-CASE-001552,SYNTH-BANK-001552,SYNTH-LEDGER-001552,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001553,SYNTH-BANK-001553,SYNTH-LEDGER-001553,MATCH,NONE
SYNTH-CASE-001554,SYNTH-BANK-001554,SYNTH-LEDGER-001554,DUPLICATE,DUPLICATE
SYNTH-CASE-001555,SYNTH-BANK-001555,SYNTH-LEDGER-001555,MATCH,NONE
SYNTH-CASE-001556,SYNTH-BANK-001556,SYNTH-LEDGER-001556,DUPLICATE,DUPLICATE
SYNTH-CASE-001557,SYNTH-BANK-001557,SYNTH-LEDGER-001557,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001558,SYNTH-BANK-001558,SYNTH-LEDGER-001558,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001559,SYNTH-BANK-001559,SYNTH-LEDGER-001559,MATCH,NONE
SYNTH-CASE-001560,SYNTH-BANK-001560,SYNTH-LEDGER-001560,MATCH,NONE
SYNTH-CASE-001561,SYNTH-BANK-001561,SYNTH-LEDGER-001561,MATCH,NONE
SYNTH-CASE-001562,SYNTH-BANK-001562,SYNTH-LEDGER-001562,DUPLICATE,DUPLICATE
SYNTH-CASE-001563,SYNTH-BANK-001563,SYNTH-LEDGER-001563,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001564,SYNTH-BANK-001564,SYNTH-LEDGER-001564,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001565,SYNTH-BANK-001565,SYNTH-LEDGER-001565,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001566,SYNTH-BANK-001566,SYNTH-LEDGER-001566,MATCH,NONE
SYNTH-CASE-001567,SYNTH-BANK-001567,SYNTH-LEDGER-001567,MATCH,NONE
SYNTH-CASE-001568,SYNTH-BANK-001568,SYNTH-LEDGER-001568,MATCH,NONE
SYNTH-CASE-001569,SYNTH-BANK-001569,SYNTH-LEDGER-001569,MATCH,NONE
SYNTH-CASE-001570,SYNTH-BANK-001570,SYNTH-LEDGER-001570,MATCH,NONE
SYNTH-CASE-001571,SYNTH-BANK-001571,SYNTH-LEDGER-001571,MATCH,NONE
