ledger_id,timestamp,amount,direction,merchant,reference,invoice_id
SYNTH-LEDGER-000722,2026-05-17 10:07:00,2062.72,CREDIT,DECATHLON,UPI200889,SYNTH-INV-000722
SYNTH-LEDGER-000723,2026-06-17 14:50:00,325.37,CREDIT,Myntra Designs,UPI105434,SYNTH-INV-000723
SYNTH-LEDGER-000724,2026-06-02 13:37:00,535.67,CREDIT,Urban Company India,UPI297193,SYNTH-INV-000724
SYNTH-LEDGER-000725,2026-06-10 12:28:00,847.06,CREDIT,METRO RETAIL,UPI-116966,SYNTH-INV-000725
SYNTH-LEDGER-000726,2026-06-11 19:26:00,846.31,CREDIT,Nykaa E-Retail,UPI874166,SYNTH-INV-000726
SYNTH-LEDGER-000727,2026-05-12 13:15:00,804.43,CREDIT,AMAZON PAY,UPI-389260,SYNTH-INV-000727
SYNTH-LEDGER-000729,2026-07-18 04:59:00,975.6,CREDIT,METRO CASH & CARRY,UPI368687,SYNTH-INV-000729
SYNTH-LEDGER-000730,2026-06-19 06:52:00,1611.91,DEBIT,Flipkart Internet,UPI472420,SYNTH-INV-000730
SYNTH-LEDGER-000731,2026-05-04 03:00:00,380.09,CREDIT,Amazon India,UPI602097,SYNTH-INV-000731
SYNTH-LEDGER-000732,2026-07-29 19:58:00,1363.85,CREDIT,FLIPKART PAY,UPI595682,SYNTH-INV-000732
SYNTH-LEDGER-000733,2026-06-29 05:43:00,1153.1,CREDIT,FLIPKART PAY,UPI118389,SYNTH-INV-000733
SYNTH-LEDGER-000734,2026-06-08 01:58:00,1374.12,CREDIT,BIGBASKET INDIA,UPI-879117,SYNTH-INV-000734
SYNTH-LEDGER-000735,2026-05-05 18:10:00,2216.38,CREDIT,OLA CABS,UPI-229957,SYNTH-INV-000735
SYNTH-LEDGER-000736,2026-07-03 20:00:00,1143.68,DEBIT,BIGBASKET,UPI982011,SYNTH-INV-000736
SYNTH-LEDGER-000737,2026-05-21 02:31:00,1649.56,CREDIT,Decathlon Sports,UPI-163440,SYNTH-INV-000737
SYNTH-LEDGER-000738,2026-07-01 04:47:00,674.25,DEBIT,BOOKMYSHOW.COM,UPI-566368,SYNTH-INV-000738
SYNTH-LEDGER-000739,2026-06-03 10:53:00,7646.27,CREDIT,SWIGGY,UPI733362,SYNTH-INV-000739
SYNTH-LEDGER-000740,2026-05-26 01:32:00,1406.93,CREDIT,MYNTRA PAY,UPI-984100,SYNTH-INV-000740
SYNTH-LEDGER-000741,2026-06-27 09:33:00,2514.19,CREDIT,Flipkart Internet,UPI-598385,SYNTH-INV-000741
SYNTH-LEDGER-000742,2026-07-19 05:53:00,7406.24,DEBIT,APOLLO PHARMACY,UPI857822,SYNTH-INV-000742
SYNTH-LEDGER-000743,2026-07-22 21:51:00,2333.67,CREDIT,MYNTRA PAY,UPI171162,SYNTH-INV-000743
SYNTH-LEDGER-000744,2026-07-01 09:25:00,814.53,DEBIT,APOLLO,UPI707088,SYNTH-INV-000744
SYNTH-LEDGER-000745,2026-06-19 03:47:00,1162.86,DEBIT,DOMINO'S PIZZA,UPI792154,SYNTH-INV-000745
SYNTH-LEDGER-000746,2026-06-28 07:41:00,741.97,CREDIT,Urban Company India,UPI-973938,SYNTH-INV-000746
SYNTH-LEDGER-000747,2026-06-06 16:46:00,4490.58,CREDIT,Reliance Retail Ltd,UPI-290205,SYNTH-INV-000747
SYNTH-LEDGER-000748,2026-05-17 17:57:00,1529.47,CREDIT,UBER,UPI404818,SYNTH-INV-000748
SYNTH-LEDGER-000749,2026-06-03 09:59:00,824.61,CREDIT,RELIANCE DIGITAL,UPI-686528,SYNTH-INV-000749
SYNTH-LEDGER-000750,2026-07-17 12:40:00,2181.54,DEBIT,UBER INDIA,UPI-237609,SYNTH-INV-000750
SYNTH-LEDGER-000751,2026-05-07 23:52:00,573.05,CREDIT,UBER INDIA,UPI707652,SYNTH-INV-000751
SYNTH-LEDGER-000752,2026-06-22 18:44:00,3271.64,CREDIT,Ola Mobility,UPI222424,SYNTH-INV-000752
SYNTH-LEDGER-000753,2026-05-26 21:01:00,2201.55,CREDIT,OLA,UPI-293821,SYNTH-INV-000753
SYNTH-LEDGER-000754,2026-07-21 08:09:00,543.43,CREDIT,Ola Mobility,UPI-260516,SYNTH-INV-000754
SYNTH-LEDGER-000756,2026-06-28 17:56:00,707.66,CREDIT,Uber Technologies,UPI-159441,SYNTH-INV-000756
SYNTH-LEDGER-000757,2026-07-28 12:59:00,370.41,CREDIT,METRO CASH & CARRY,UPI298834,SYNTH-INV-000757
SYNTH-LEDGER-000758,2026-06-09 10:35:00,1503.59,DEBIT,Nykaa E-Retail,UPI-135062,SYNTH-INV-000758
SYNTH-LEDGER-000759,2026-07-23 00:56:00,1471.93,CREDIT,OLA,UPI280738,SYNTH-INV-000759
SYNTH-LEDGER-000760,2026-06-11 01:54:00,159.11,DEBIT,RELIANCE RETAIL,UPI-213617,SYNTH-INV-000760
SYNTH-LEDGER-000761,2026-07-19 18:27:00,2530.81,CREDIT,IRCTC E-TICKETING,UPI360097,SYNTH-INV-000761
SYNTH-LEDGER-000762,2026-06-07 01:40:00,4055.25,CREDIT,NYKAA.COM,UPI509291,SYNTH-INV-000762
SYNTH-LEDGER-000763,2026-06-07 03:24:00,467.47,DEBIT,FLIPKART PAY,UPI-723942,SYNTH-INV-000763
SYNTH-LEDGER-000764,2026-06-10 18:51:00,1554.24,CREDIT,ZOMATO*BANGALORE,UPI375833,SYNTH-INV-000764
SYNTH-LEDGER-000765,2026-07-01 09:43:00,119.74,CREDIT,BMS,UPI228054,SYNTH-INV-000765
SYNTH-LEDGER-000766,2026-05-08 08:41:00,611.77,CREDIT,Big Basket,UPI407765,SYNTH-INV-000766
SYNTH-LEDGER-000768,2026-07-17 11:12:00,1575.02,CREDIT,FLIPKART PAY,UPI756638,SYNTH-INV-000768
SYNTH-LEDGER-000769,2026-07-11 21:16:00,874.77,CREDIT,URBAN COMPANY,UPI869073,SYNTH-INV-000769
SYNTH-LEDGER-000770,2026-05-16 12:33:00,980.89,DEBIT,UBER,UPI530644,SYNTH-INV-000770
SYNTH-LEDGER-000771,2026-07-28 14:18:00,333.65,CREDIT,Urban Company India,UPI-499929,SYNTH-INV-000771
SYNTH-LEDGER-000772,2026-05-13 10:11:00,3825.71,CREDIT,IRCTC RAIL,UPI-494937,SYNTH-INV-000772
SYNTH-LEDGER-000773,2026-06-12 16:46:00,2286.73,CREDIT,Reliance Retail Ltd,UPI814219,SYNTH-INV-000773
SYNTH-LEDGER-000774,2026-06-09 22:58:00,2908.73,CREDIT,FLIPKART,UPI610235,SYNTH-INV-000774
SYNTH-LEDGER-000775,2026-06-23 12:17:00,1152.31,CREDIT,MYNTRA PAY,UPI-267693,SYNTH-INV-000775
SYNTH-LEDGER-000776,2026-07-27 08:52:00,3174.39,CREDIT,Uber Technologies,UPI-651200,SYNTH-INV-000776
SYNTH-LEDGER-000777,2026-07-12 18:16:00,5341.79,CREDIT,Apollo Pharmacy Ltd,UPI244888,SYNTH-INV-000777
SYNTH-LEDGER-000778,2026-05-12 12:55:00,145.59,DEBIT,Uber Technologies,UPI408935,SYNTH-INV-000778
SYNTH-LEDGER-000779,2026-07-07 12:22:00,523.53,CREDIT,DECATHLON,UPI-363092,SYNTH-INV-000779
SYNTH-LEDGER-000780,2026-05-02 23:22:00,1605.98,CREDIT,Amazon India,UPI303073,SYNTH-INV-000780
SYNTH-LEDGER-000781,2026-05-07 19:45:00,696.58,CREDIT,URBANCLAP,UPI624295,SYNTH-INV-000781
SYNTH-LEDGER-000782,2026-07-18 13:53:00,612.62,CREDIT,SWIGGY*BLR,UPI323568,SYNTH-INV-000782
SYNTH-LEDGER-000783,2026-05-18 21:24:00,548.48,CREDIT,CROMA,UPI534283,SYNTH-INV-000783
SYNTH-LEDGER-000785,2026-07-18 00:10:00,641.33,CREDIT,BOOKMYSHOW.COM,UPI-553380,SYNTH-INV-000785
SYNTH-LEDGER-000786,2026-06-09 19:57:00,1005.15,CREDIT,Reliance Retail Ltd,UPI763801,SYNTH-INV-000786
SYNTH-LEDGER-000787,2026-06-19 17:42:00,788.91,CREDIT,NYKAA,UPI738470,SYNTH-INV-000787
SYNTH-LEDGER-000788,2026-05-02 21:21:00,1201.89,CREDIT,FLIPKART,UPI501922,SYNTH-INV-000788
SYNTH-LEDGER-000789,2026-06-12 12:11:00,917.01,CREDIT,Flipkart Internet,UPI173727,SYNTH-INV-000789
SYNTH-LEDGER-000791,2026-07-25 21:14:00,611.83,DEBIT,UBER,UPI881214,SYNTH-INV-000791
SYNTH-LEDGER-000792,2026-05-13 16:54:00,1823.92,CREDIT,Myntra Designs,UPI716095,SYNTH-INV-000792
SYNTH-LEDGER-000793,2026-05-26 01:19:00,1598.18,CREDIT,AMAZON,UPI999284,SYNTH-INV-000793
SYNTH-LEDGER-000794,2026-07-01 12:00:00,1294.34,CREDIT,DOMINOS INDIA,UPI-858383,SYNTH-INV-000794
SYNTH-LEDGER-000795,2026-05-20 04:01:00,705.11,DEBIT,BIGBASKET INDIA,UPI970892,SYNTH-INV-000795
SYNTH-LEDGER-000796,2026-07-06 01:35:00,2808.06,CREDIT,Flipkart Internet,UPI635232,SYNTH-INV-000796
SYNTH-LEDGER-000797,2026-05-19 21:49:00,1095.87,DEBIT,Amazon India,UPI-712869,SYNTH-INV-000797
SYNTH-LEDGER-000798,2026-06-08 21:38:00,2695.72,CREDIT,Croma Electronics,UPI999962,SYNTH-INV-000798
SYNTH-LEDGER-000800,2026-07-03 17:41:00,1647.01,CREDIT,UBER,UPI854434,SYNTH-INV-000800
SYNTH-LEDGER-000801,2026-07-16 02:50:00,748.52,CREDIT,DOMINOS,UPI808133,SYNTH-INV-000801
SYNTH-LEDGER-000802,2026-05-05 00:49:00,4094.48,CREDIT,APOLLO PHARMACY,UPI-714060,SYNTH-INV-000802
SYNTH-LEDGER-000803,2026-07-14 18:19:00,1239.9,CREDIT,DOMINOS,UPI839931,SYNTH-INV-000803
SYNTH-LEDGER-000804,2026-07-19 11:33:00,918.39,CREDIT,METRO INDIA,UPI721715,SYNTH-INV-000804
SYNTH-LEDGER-000805,2026-05-01 22:20:00,1531.06,CREDIT,Ola Mobility,UPI371315,SYNTH-INV-000805
SYNTH-LEDGER-000806,2026-05-13 16:15:00,6447.55,DEBIT,BOOKMYSHOW.COM,UPI-166627,SYNTH-INV-000806
SYNTH-LEDGER-000807,2026-07-18 02:01:00,2403.66,CREDIT,CROMA,UPI178072,SYNTH-INV-000807
SYNTH-LEDGER-000808,2026-06-25 14:15:00,1103.35,CREDIT,UBER INDIA,UPI-120934,SYNTH-INV-000808
SYNTH-LEDGER-000809,2026-07-20 03:11:00,1450.14,CREDIT,DECATHLON,UPI919435,SYNTH-INV-000809
SYNTH-LEDGER-000810,2026-06-24 09:10:00,323.33,CREDIT,MYNTRA,UPI364037,SYNTH-INV-000810
SYNTH-LEDGER-000811,2026-06-27 13:26:00,410.74,CREDIT,IRCTC RAIL,UPI318850,SYNTH-INV-000811
SYNTH-LEDGER-000812,2026-05-27 15:40:00,572.4,CREDIT,SWIGGY,UPI598977,SYNTH-INV-000812
SYNTH-LEDGER-000813,2026-06-05 06:08:00,1504.06,CREDIT,METRO INDIA,UPI-784326,SYNTH-INV-000813
SYNTH-LEDGER-000814,2026-07-03 11:34:00,2656.84,CREDIT,DOMINOS,UPI873864,SYNTH-INV-000814
SYNTH-LEDGER-000815,2026-07-02 22:20:00,164.42,CREDIT,NYKAA,UPI-525332,SYNTH-INV-000815
SYNTH-LEDGER-000816,2026-07-01 11:56:00,634.32,CREDIT,NYKAA.COM,UPI722793,SYNTH-INV-000816
SYNTH-LEDGER-000817,2026-06-15 22:47:00,942.55,CREDIT,SWIGGY,UPI669315,SYNTH-INV-000817
SYNTH-LEDGER-000818,2026-05-17 13:40:00,1237.5,CREDIT,DOMINO'S PIZZA,UPI990701,SYNTH-INV-000818
SYNTH-LEDGER-000819,2026-07-19 12:34:00,5302.73,CREDIT,IRCTC E-TICKETING,UPI-509829,SYNTH-INV-000819
SYNTH-LEDGER-000820,2026-05-21 02:24:00,1060.64,DEBIT,AMAZON,UPI519047,SYNTH-INV-000820
SYNTH-LEDGER-000821,2026-05-07 05:05:00,2263.59,DEBIT,MYNTRA,UPI833411,SYNTH-INV-000821
SYNTH-LEDGER-000822,2026-06-07 02:20:00,1630.42,CREDIT,DOMINOS INDIA,UPI614998,SYNTH-INV-000822
SYNTH-LEDGER-000823,2026-05-18 11:32:00,465.24,CREDIT,METRO INDIA,UPI407217,SYNTH-INV-000823
SYNTH-LEDGER-000825,2026-07-11 06:07:00,1184.41,CREDIT,Amazon India,UPI681395,SYNTH-INV-000825
SYNTH-LEDGER-000826,2026-07-19 07:59:00,1074.5,CREDIT,BOOKMYSHOW.COM,UPI-751923,SYNTH-INV-000826
SYNTH-LEDGER-000827,2026-07-17 15:07:00,739.26,DEBIT,Amazon India,UPI940469,SYNTH-INV-000827
SYNTH-LEDGER-000829,2026-06-29 12:51:00,290.82,DEBIT,Decathlon Sports,UPI722018,SYNTH-INV-000829
SYNTH-LEDGER-000830,2026-05-22 19:06:00,652.87,CREDIT,ZOMATO,UPI-489217,SYNTH-INV-000830
SYNTH-LEDGER-000831,2026-05-08 14:11:00,2952.45,CREDIT,SWIGGY*BLR,UPI424812,SYNTH-INV-000831
SYNTH-LEDGER-000832,2026-05-15 16:31:00,379.18,CREDIT,Swiggy India,UPI408543,SYNTH-INV-000832
SYNTH-LEDGER-000833,2026-05-03 04:06:00,2021.96,CREDIT,METRO RETAIL,UPI386425,SYNTH-INV-000833
SYNTH-LEDGER-000834,2026-07-13 05:11:00,1031.93,DEBIT,Urban Company India,UPI163720,SYNTH-INV-000834
SYNTH-LEDGER-000835,2026-06-22 18:40:00,2977.65,CREDIT,Flipkart Internet,UPI791155,SYNTH-INV-000835
SYNTH-LEDGER-000836,2026-05-11 00:31:00,362.53,CREDIT,Myntra Designs,UPI-919596,SYNTH-INV-000836
SYNTH-LEDGER-000837,2026-05-15 19:55:00,624.72,CREDIT,Amazon India,UPI598539,SYNTH-INV-000837
SYNTH-LEDGER-000838,2026-05-19 14:18:00,6034.07,CREDIT,Urban Company India,UPI927456,SYNTH-INV-000838
SYNTH-LEDGER-000839,2026-07-17 07:40:00,435.38,CREDIT,OLA CABS,UPI-386410,SYNTH-INV-000839
SYNTH-LEDGER-000840,2026-07-26 17:33:00,1851.73,CREDIT,FLIPKART,UPI524033,SYNTH-INV-000840
SYNTH-LEDGER-000841,2026-05-21 00:08:00,1471.56,CREDIT,METRO RETAIL,UPI944782,SYNTH-INV-000841
SYNTH-LEDGER-000842,2026-06-29 05:25:00,1421.72,CREDIT,Big Basket,UPI-796620,SYNTH-INV-000842
SYNTH-LEDGER-000844,2026-07-08 07:56:00,632.04,CREDIT,IRCTC,UPI277269,SYNTH-INV-000844
SYNTH-LEDGER-000845,2026-06-14 04:29:00,1512.03,DEBIT,APOLLO,UPI435075,SYNTH-INV-000845
SYNTH-LEDGER-000846,2026-06-12 11:39:00,1376.46,CREDIT,APOLLO,UPI-666564,SYNTH-INV-000846
SYNTH-LEDGER-000847,2026-06-09 12:16:00,583.19,CREDIT,URBAN COMPANY,UPI199090,SYNTH-INV-000847
SYNTH-LEDGER-000848,2026-05-07 11:43:00,1568.32,CREDIT,Big Basket,UPI141781,SYNTH-INV-000848
SYNTH-LEDGER-000849,2026-05-19 05:13:00,301.84,DEBIT,AMAZON PAY,UPI956455,SYNTH-INV-000849
SYNTH-LEDGER-000850,2026-05-23 01:03:00,913.03,CREDIT,APOLLO PHARMACY,UPI599960,SYNTH-INV-000850
SYNTH-LEDGER-000851,2026-05-23 12:05:00,415.18,CREDIT,Urban Company India,UPI-828989,SYNTH-INV-000851
SYNTH-LEDGER-000852,2026-06-27 23:25:00,2650.58,CREDIT,RELIANCE DIGITAL,UPI-982219,SYNTH-INV-000852
SYNTH-LEDGER-000853,2026-06-20 15:35:00,1794.18,CREDIT,URBAN COMPANY,UPI150655,SYNTH-INV-000853
SYNTH-LEDGER-000854,2026-07-28 12:34:00,2028.05,CREDIT,IRCTC,UPI-642375,SYNTH-INV-000854
SYNTH-LEDGER-000855,2026-05-15 21:16:00,984.13,DEBIT,Decathlon Sports,UPI355318,SYNTH-INV-000855
SYNTH-LEDGER-000856,2026-05-05 02:59:00,1565.46,CREDIT,URBANCLAP,UPI-421739,SYNTH-INV-000856
SYNTH-LEDGER-000857,2026-05-27 20:59:00,644.01,CREDIT,SWIGGY*BLR,UPI-637800,SYNTH-INV-000857
SYNTH-LEDGER-000858,2026-06-06 05:56:00,1274.28,CREDIT,Reliance Retail Ltd,UPI-539178,SYNTH-INV-000858
SYNTH-LEDGER-000859,2026-07-04 22:20:00,729.65,CREDIT,BIGBASKET,UPI423812,SYNTH-INV-000859
SYNTH-LEDGER-000860,2026-05-08 15:47:00,1424.27,CREDIT,UBER,UPI472242,SYNTH-INV-000860
SYNTH-LEDGER-000861,2026-07-15 02:38:00,1548.08,DEBIT,ZOMATO*BANGALORE,UPI361423,SYNTH-INV-000861
SYNTH-LEDGER-000862,2026-06-01 07:28:00,153.85,CREDIT,Urban Company India,UPI113436,SYNTH-INV-000862
SYNTH-LEDGER-000863,2026-06-24 22:31:00,2793.78,CREDIT,FLIPKART PAY,UPI-845130,SYNTH-INV-000863
SYNTH-LEDGER-000864,2026-05-27 21:19:00,332.43,DEBIT,DOMINO'S PIZZA,UPI-296900,SYNTH-INV-000864
SYNTH-LEDGER-000865,2026-07-14 09:33:00,1475.58,DEBIT,UBER INDIA,UPI359273,SYNTH-INV-000865
SYNTH-LEDGER-000866,2026-05-16 19:57:00,1142.19,DEBIT,Apollo Pharmacy Ltd,UPI174851,SYNTH-INV-000866
SYNTH-LEDGER-000867,2026-05-03 14:44:00,2477.0,DEBIT,CROMA,UPI933751,SYNTH-INV-000867
SYNTH-LEDGER-000868,2026-06-07 00:14:00,583.61,CREDIT,BOOKMYSHOW,UPI555532,SYNTH-INV-000868
SYNTH-LEDGER-000869,2026-05-24 17:59:00,1654.81,CREDIT,Flipkart Internet,UPI-598867,SYNTH-INV-000869
SYNTH-LEDGER-000870,2026-06-09 22:17:00,1782.11,DEBIT,APOLLO,UPI262034,SYNTH-INV-000870
SYNTH-LEDGER-000871,2026-05-17 03:37:00,462.6,CREDIT,URBANCLAP,UPI423988,SYNTH-INV-000871
SYNTH-LEDGER-000872,2026-06-17 15:30:00,876.25,CREDIT,CROMA,UPI149852,SYNTH-INV-000872
SYNTH-LEDGER-000873,2026-07-16 05:37:00,2327.7,CREDIT,Ola Mobility,UPI-770434,SYNTH-INV-000873
SYNTH-LEDGER-000874,2026-05-30 09:21:00,871.62,CREDIT,ZOMATO,UPI-851449,SYNTH-INV-000874
SYNTH-LEDGER-000875,2026-07-20 20:44:00,2227.5,CREDIT,AMAZON PAY,UPI-984063,SYNTH-INV-000875
SYNTH-LEDGER-000876,2026-05-10 12:46:00,1153.48,CREDIT,DOMINOS INDIA,UPI156486,SYNTH-INV-000876
SYNTH-LEDGER-000877,2026-06-23 10:37:00,672.97,DEBIT,RELIANCE RETAIL,UPI-537227,SYNTH-INV-000877
SYNTH-LEDGER-000878,2026-07-18 11:46:00,1591.02,DEBIT,DOMINOS,UPI473596,SYNTH-INV-000878
SYNTH-LEDGER-000879,2026-06-03 08:29:00,2363.57,CREDIT,CROMA,UPI854504,SYNTH-INV-000879
SYNTH-LEDGER-000880,2026-07-25 06:39:00,1341.1,CREDIT,SWIGGY,UPI-142171,SYNTH-INV-000880
SYNTH-LEDGER-000881,2026-05-18 16:07:00,1184.04,CREDIT,BMS,UPI501335,SYNTH-INV-000881
SYNTH-LEDGER-000882,2026-06-20 00:56:00,1231.37,CREDIT,AMAZON,UPI446420,SYNTH-INV-000882
SYNTH-LEDGER-000883,2026-05-06 06:29:00,1018.82,CREDIT,SWIGGY*BLR,UPI506247,SYNTH-INV-000883
SYNTH-LEDGER-000884,2026-07-07 09:58:00,722.22,CREDIT,CROMA RETAIL,UPI647574,SYNTH-INV-000884
SYNTH-LEDGER-000885,2026-07-01 02:52:00,5041.29,CREDIT,FLIPKART,UPI341555,SYNTH-INV-000885
SYNTH-LEDGER-000886,2026-05-20 03:54:00,1264.64,CREDIT,Ola Mobility,UPI588586,SYNTH-INV-000886
SYNTH-LEDGER-000887,2026-05-16 16:37:00,573.66,CREDIT,DOMINO'S PIZZA,UPI-676887,SYNTH-INV-000887
SYNTH-LEDGER-000888,2026-05-31 10:21:00,3192.71,CREDIT,DECATHLON,UPI-936895,SYNTH-INV-000888
SYNTH-LEDGER-000889,2026-06-10 23:38:00,5777.04,DEBIT,OLA CABS,UPI387898,SYNTH-INV-000889
SYNTH-LEDGER-000890,2026-06-10 18:16:00,1174.97,CREDIT,Uber Technologies,UPI402349,SYNTH-INV-000890
SYNTH-LEDGER-000891,2026-05-12 09:55:00,6795.05,CREDIT,Reliance Retail Ltd,UPI-886458,SYNTH-INV-000891
SYNTH-LEDGER-000892,2026-06-08 22:40:00,2622.4,CREDIT,Nykaa E-Retail,UPI532461,SYNTH-INV-000892
SYNTH-LEDGER-000893,2026-05-01 18:48:00,650.45,CREDIT,DOMINOS,UPI977487,SYNTH-INV-000893
SYNTH-LEDGER-000894,2026-05-19 20:28:00,1094.3,CREDIT,METRO CASH & CARRY,UPI465349,SYNTH-INV-000894
SYNTH-LEDGER-000895,2026-07-05 20:35:00,4125.52,CREDIT,URBANCLAP,UPI-265725,SYNTH-INV-000895
SYNTH-LEDGER-000896,2026-06-21 05:02:00,705.73,CREDIT,METRO CASH & CARRY,UPI912175,SYNTH-INV-000896
SYNTH-LEDGER-000897,2026-07-29 04:31:00,919.49,CREDIT,Ola Mobility,UPI514685,SYNTH-INV-000897
SYNTH-LEDGER-000898,2026-06-19 21:07:00,1719.79,CREDIT,BIGBASKET,UPI-192645,SYNTH-INV-000898
SYNTH-LEDGER-000899,2026-05-06 23:26:00,642.01,DEBIT,NYKAA.COM,UPI628367,SYNTH-INV-000899
SYNTH-LEDGER-000900,2026-06-24 13:29:00,800.66,CREDIT,BIGBASKET,UPI567764,SYNTH-INV-000900
SYNTH-LEDGER-000901,2026-05-31 02:27:00,1705.7,DEBIT,BIGBASKET,UPI-626561,SYNTH-INV-000901
SYNTH-LEDGER-000902,2026-06-03 13:07:00,2695.44,DEBIT,DOMINOS,UPI215362,SYNTH-INV-000902
SYNTH-LEDGER-000903,2026-06-13 00:54:00,1201.94,DEBIT,BIGBASKET INDIA,UPI960704,SYNTH-INV-000903
SYNTH-LEDGER-000904,2026-07-17 18:08:00,1242.71,CREDIT,Urban Company India,UPI-936121,SYNTH-INV-000904
SYNTH-LEDGER-000905,2026-06-21 09:43:00,1878.51,CREDIT,Urban Company India,UPI758253,SYNTH-INV-000905
SYNTH-LEDGER-000906,2026-05-17 13:31:00,395.41,CREDIT,BOOKMYSHOW,UPI440538,SYNTH-INV-000906
SYNTH-LEDGER-000907,2026-07-11 00:33:00,746.12,CREDIT,NYKAA,UPI765880,SYNTH-INV-000907
SYNTH-LEDGER-000908,2026-06-10 17:38:00,6399.12,CREDIT,BIGBASKET,UPI947791,SYNTH-INV-000908
SYNTH-LEDGER-000909,2026-05-26 18:12:00,5624.58,CREDIT,METRO CASH & CARRY,UPI992257,SYNTH-INV-000909
SYNTH-LEDGER-000910,2026-05-09 16:57:00,325.21,DEBIT,BMS,UPI-575662,SYNTH-INV-000910
SYNTH-LEDGER-000911,2026-06-02 17:53:00,10785.55,CREDIT,OLA,UPI669005,SYNTH-INV-000911
SYNTH-LEDGER-000912,2026-06-04 13:22:00,1174.62,CREDIT,UBER,UPI482874,SYNTH-INV-000912
SYNTH-LEDGER-000913,2026-05-13 10:31:00,1760.98,DEBIT,METRO CASH & CARRY,UPI456452,SYNTH-INV-000913
SYNTH-LEDGER-000914,2026-06-07 00:00:00,3461.76,CREDIT,DOMINO'S PIZZA,UPI814993,SYNTH-INV-000914
SYNTH-LEDGER-000915,2026-06-01 22:58:00,1017.75,CREDIT,RELIANCE RETAIL,UPI137037,SYNTH-INV-000915
SYNTH-LEDGER-000916,2026-06-24 13:56:00,594.83,CREDIT,Decathlon Sports,UPI231856,SYNTH-INV-000916
SYNTH-LEDGER-000917,2026-05-24 22:49:00,566.62,CREDIT,APOLLO PHARMACY,UPI768311,SYNTH-INV-000917
SYNTH-LEDGER-000918,2026-06-02 14:04:00,2090.68,CREDIT,Ola Mobility,UPI-342396,SYNTH-INV-000918
SYNTH-LEDGER-000919,2026-07-19 03:08:00,667.16,DEBIT,Reliance Retail Ltd,UPI405715,SYNTH-INV-000919
SYNTH-LEDGER-000920,2026-06-22 19:12:00,2034.89,CREDIT,SWIGGY*BLR,UPI728535,SYNTH-INV-000920
SYNTH-LEDGER-000921,2026-07-07 18:30:00,1610.22,CREDIT,ZOMATO*BANGALORE,UPI528832,SYNTH-INV-000921
SYNTH-LEDGER-000922,2026-06-18 02:33:00,1580.4,DEBIT,Big Basket,UPI691980,SYNTH-INV-000922
SYNTH-LEDGER-000923,2026-07-23 22:20:00,799.43,CREDIT,UBER,UPI358555,SYNTH-INV-000923
SYNTH-LEDGER-000924,2026-05-04 04:27:00,1543.74,DEBIT,Urban Company India,UPI169539,SYNTH-INV-000924
SYNTH-LEDGER-000925,2026-07-19 23:42:00,710.53,DEBIT,AMAZON PAY,UPI-139346,SYNTH-INV-000925
SYNTH-LEDGER-000926,2026-06-24 00:27:00,13643.54,CREDIT,SWIGGY,UPI230803,SYNTH-INV-000926
SYNTH-LEDGER-000927,2026-06-28 21:27:00,1115.75,DEBIT,AMAZON,UPI245546,SYNTH-INV-000927
SYNTH-LEDGER-000928,2026-05-19 13:07:00,467.94,DEBIT,Swiggy India,UPI-297204,SYNTH-INV-000928
SYNTH-LEDGER-000929,2026-05-18 09:06:00,1435.75,CREDIT,DECATHLON INDIA,UPI278319,SYNTH-INV-000929
SYNTH-LEDGER-000930,2026-05-27 09:25:00,573.4,CREDIT,DOMINOS,UPI937162,SYNTH-INV-000930
SYNTH-LEDGER-000931,2026-07-28 10:18:00,2091.34,CREDIT,NYKAA,UPI-378185,SYNTH-INV-000931
SYNTH-LEDGER-000932,2026-06-04 00:49:00,1718.88,CREDIT,CROMA RETAIL,UPI719052,SYNTH-INV-000932
SYNTH-LEDGER-000933,2026-06-26 14:31:00,842.96,CREDIT,SWIGGY,UPI445786,SYNTH-INV-000933
SYNTH-LEDGER-000934,2026-07-06 00:35:00,1599.15,CREDIT,AMAZON PAY,UPI552201,SYNTH-INV-000934
SYNTH-LEDGER-000935,2026-07-21 04:26:00,1594.93,CREDIT,Ola Mobility,UPI340883,SYNTH-INV-000935
SYNTH-LEDGER-000936,2026-05-18 08:35:00,2405.5,CREDIT,Amazon India,UPI400660,SYNTH-INV-000936
SYNTH-LEDGER-000937,2026-06-11 10:16:00,7410.71,CREDIT,SWIGGY*BLR,UPI232977,SYNTH-INV-000937
SYNTH-LEDGER-000938,2026-06-14 10:18:00,1162.71,DEBIT,DECATHLON,UPI219364,SYNTH-INV-000938
SYNTH-LEDGER-000939,2026-05-28 01:06:00,2518.18,CREDIT,Apollo Pharmacy Ltd,UPI835649,SYNTH-INV-000939
SYNTH-LEDGER-000940,2026-06-02 12:57:00,1261.11,CREDIT,IRCTC RAIL,UPI430699,SYNTH-INV-000940
SYNTH-LEDGER-000941,2026-05-09 15:37:00,574.35,CREDIT,RELIANCE RETAIL,UPI-141455,SYNTH-INV-000941
SYNTH-LEDGER-000942,2026-05-08 00:37:00,2682.43,DEBIT,ZOMATO,UPI216247,SYNTH-INV-000942
SYNTH-LEDGER-000943,2026-07-06 20:46:00,1523.73,DEBIT,Zomato Ltd,UPI462697,SYNTH-INV-000943
